contaminative,adjective,104912,61320
contemn,verb,78490,57301
contemplate,verb,4756,9821
contemplate,verb,6434,9821
contemplate,verb,6435,9821
contemplate,verb,42514,9821
contemplation,noun,3696,7146
contemplation,noun,3697,7146
contemplative,noun,78622,8257
contemplative,adjective,27124,8257
contemplative,adjective,27127,8257
contemplativeness,noun,91418,32963
contemporaneity,noun,96851,32964
contemporaneity,noun,96863,32964
contemporaneous,adjective,464,8258
contemporaneousness,noun,96849,32965
contemporaneousness,noun,96871,32965
contemporaries,noun,108291,32966
contemporary,noun,39587,7148
contemporary,adjective,42493,7148
contemporary,adjective,42495,7148
contemporise,verb,109490,57302
contemporize,verb,109492,57303
contempt,noun,28978,7149
contempt,noun,28981,7149
contempt,noun,28982,7149
contemptibility,noun,90372,32967
contemptible,adjective,41949,8259
contemptibly,adverb,113916,11554
contemptuous,adjective,16746,8260
contemptuousness,noun,80252,32968
contend,verb,37377,9822
contend,verb,37379,9822
contender,noun,9919,7151
contender,noun,13734,7151
contentedly,adverb,114073,11555
contentedness,noun,80797,32969
contention,noun,13655,7153
contention,noun,13715,7153
contention,noun,13719,7153
contentious,adjective,674,8262
contentious,adjective,4534,8262
contentious,adjective,37352,8262
contentiousness,noun,91732,7154
contentment,noun,5959,7155
conterminous,adjective,95014,61321
contestable,adjective,94807,61322
contestant,noun,6610,7158
contestation,noun,80793,32970
contestee,noun,110825,32971
contester,noun,110832,32972
context,noun,39047,7159
context,noun,39051,7159
contextual,adjective,99106,8263
contextualism,noun,83438,32973
contextualize,verb,16785,9825
contextually,adverb,111431,11556
contiguity,noun,97029,7160
contiguous,adjective,11284,8264
contiguousness,noun,97037,32974
continence,noun,95766,7162
continence,noun,95843,7162
continency,noun,95845,32975
continent,noun,14205,7161
continent,noun,14206,7161
continent,adjective,40075,7161
continent-wide,adjective,80322,61324
continental,noun,24703,7163
continental,adjective,14208,7163
continental,adjective,14209,7163
continental,adjective,14211,7163
continental breakfast,noun,8734,7164
contingence,noun,104917,32976
contingency,noun,175,7167
contingent,noun,15250,7169
contingent,noun,15305,7169
contingent,adjective,14152,7169
continual,adjective,1367,8265
continual,adjective,1368,8265
continually,adverb,113858,11557
continuance,noun,28232,7170
continuance,noun,28233,7170
continuance,noun,28234,7170
continuant,noun,106043,32977
continuant,adjective,89779,32977
continuation,noun,26761,7171
continuation,noun,26762,7171
continuation,noun,26765,7171
continuative,noun,82599,32978
continuity,noun,18338,7173
continuity,noun,18343,7173
continuity,noun,18345,7173
continuo,noun,78718,32979
continuously,adverb,112704,11558
continuousness,noun,96875,32980
continuum,noun,42704,7174
contort,verb,26431,9827
contorted,adjective,103302,8268
contortion,noun,320,7175
contortion,noun,322,7175
contortionist,noun,33902,7176
contour,noun,4920,7177
contour,verb,84064,7177
contoured,adjective,40507,8269
contoured,adjective,40508,8269
contraband,noun,10581,7178
contraband,adjective,83044,7178
contrabandist,noun,83380,32981
contrabass,noun,27461,7179
contrabassoon,noun,85375,32982
contraception,noun,20545,7180
contraceptive,noun,2380,7181
contraclockwise,adjective,94557,61325
contractable,adjective,89991,61326
contractile,adjective,80582,61327
contractility,noun,82379,32983
contraction,noun,37686,7185
contraction,noun,37687,7185
contraction,noun,37689,7185
contraction,noun,38085,7185
contractor,noun,16272,7186
contractual,adjective,17995,8270
contractually,adverb,113913,11559
contracture,noun,81828,32984
contradance,noun,105481,32985
contradict,verb,22113,9829
contradict,verb,24780,9829
contradict,verb,27512,9829
contradiction,noun,4670,7187
contradiction,noun,4673,7187
contradictoriness,noun,82739,32986
contradictory,noun,80169,8271
contradictory,adjective,1890,8271
contradistinction,noun,79611,32987
contradistinguish,verb,81673,57304
contrafagotto,noun,85376,32988
contrail,noun,37434,7189
contraindicate,verb,83911,57305
contraindicated,adjective,37749,8272
contraindication,noun,6111,7190
contralateral,adjective,79303,61328
contralto,noun,10529,7191
contralto,noun,23211,7191
contraption,noun,10030,7192
contrapuntal,adjective,99892,61329
contrapuntal,adjective,107853,61329
contrapuntist,noun,110830,32989
contrarian,noun,6328,7193
contrariety,noun,78459,32990
contrarily,adverb,113993,11561
contrarily,adverb,114527,11561
contrariness,noun,91641,7197
contrariness,noun,95940,7197
contrarious,adjective,103493,61330
contrariwise,adverb,40227,11560
contrary,adjective,31581,8273
contrary,adjective,31582,8273
contrary,adjective,31583,8273
contrary,adjective,31584,8273
contrastive,adjective,95013,8275
contrastive,adjective,102789,8275
contrastive,adjective,105121,8275
contrasty,adjective,93204,61331
contravene,verb,26185,9831
contravention,noun,108168,7199
contredanse,noun,105480,32991
contretemps,noun,12976,7200
contribute,verb,42419,9832
contribute,verb,42423,9832
contribute,verb,42425,9832
contributive,adjective,93573,61332
contributor,noun,84441,7201
contributor,noun,86937,7201
contributory,adjective,6358,8276
contributory,adjective,6360,8276
contrite,adjective,17248,8277
contritely,adverb,114188,11562
contriteness,noun,81841,32992
contrition,noun,4023,7204
contrivance,noun,11968,7205
contrivance,noun,11973,7205
contrivance,noun,14623,7205
contrivance,noun,14630,7205
contrive,verb,21157,9833
contrive,verb,21158,9833
contrive,verb,21159,9833
contrived,adjective,33611,8278
control room,noun,82719,32993
controllable,adjective,91623,8279
controller,noun,13752,7210
controller,noun,13753,7210
controller,noun,13758,7210
controllership,noun,106406,32994
controversial,adjective,9300,8282
controversialist,noun,110853,32995
controversially,adverb,112487,11563
controversy,noun,41038,7211
controvert,verb,90,9834
contumacious,adjective,78671,61333
contumaciously,adverb,83600,69496
contumacy,noun,110120,32996
contumacy,noun,110127,32996
contumelious,adjective,80584,61334
contumely,noun,78493,32997
contuse,verb,87550,57306
contusion,noun,9076,7212
conundrum,noun,38883,7213
conurbation,noun,29740,7214
convalesce,verb,21888,9835
convalescence,noun,33085,7215
convalescent,adjective,38209,8283
convalescent,adjective,38210,8283
convect,verb,85910,57307
convection,noun,2605,7216
convection,noun,27415,7216
convection oven,noun,16211,7217
convector,noun,85364,32998
convene,verb,30131,9836
convener,noun,86938,32999
convenience,noun,21938,7218
convenience,noun,21940,7218
convenience,noun,21942,7218
convenience,adjective,42083,7218
conveniences,noun,105837,33000
convenient,adjective,39101,8284
convenient,adjective,39103,8284
convenient,adjective,39112,8284
conveniently,adverb,114341,11564
convening,noun,110189,33001
convent,noun,3446,7220
convent,noun,18238,7220
conventicle,noun,85363,33002
conventicle,noun,108309,33002
convention,noun,7888,7221
convention,noun,7890,7221
convention,noun,7893,7221
convention,noun,7895,7221
conventional,adjective,13169,8285
conventional,adjective,13174,8285
conventional,adjective,25807,8285
conventional,adjective,25809,8285
conventionalisation,noun,108091,33003
conventionalised,adjective,107681,61335
conventionalism,noun,82673,33004
conventionality,noun,90424,7222
conventionality,noun,94278,7222
conventionality,noun,101443,7222
conventionalization,noun,108090,33005
conventionalize,verb,85715,57308
conventionalize,verb,110151,57308
conventionalized,adjective,81822,61336
conventioneer,noun,2532,7224
conventual,adjective,82910,61337
converge,verb,38524,9837
converge,verb,38532,9837
converge,verb,38533,9837
convergence,noun,102592,7225
convergence,noun,103187,7225
convergence,noun,103336,7225
convergence,noun,104328,7225
convergency,noun,103186,33006
convergency,noun,104324,33006
convergent,adjective,94752,8286
converging,noun,80001,33007
conversance,noun,102220,33008
conversancy,noun,102222,33009
conversant,adjective,39434,8287
conversant,adjective,39436,8287
conversational,adjective,12206,8288
conversationalist,noun,38187,7227
conversationally,adverb,112777,11565
conversationist,noun,86935,33010
converse,verb,30916,8289
converse,adjective,39855,8289
conversely,adverb,19314,11566
conversion,noun,285,7230
conversion,noun,6169,7230
conversion,noun,21667,7230
conversion,noun,21668,7230
converter,noun,9457,7232
convertibility,noun,91159,7233
convertible,noun,40071,7234
convertible,adjective,8391,7234
convex,adjective,38699,8290
convexity,noun,20361,7235
convexity,noun,20362,7235
convexness,noun,96918,33011
convey,verb,23159,9838
convey,verb,23161,9838
convey,verb,23162,9838
conveyable,adjective,96236,61338
conveyance,noun,36829,7236
conveyance,noun,36831,7236
conveyance,noun,36832,7236
conveyance,noun,36837,7236
conveyancer,noun,80963,33012
conveyancing,noun,22153,7237
conveying,noun,81284,33013
conveyor,noun,22669,7238
conveyor,noun,42911,7238
conveyor,noun,42913,7238
convict,noun,5353,7239
convict,verb,41382,7239
convictfish,noun,86152,33014
conviction,noun,863,7240
conviction,noun,26685,7240
conviction,noun,28728,7240
convincible,adjective,102994,61339
convincingness,noun,96353,33015
convivial,adjective,30605,8293
conviviality,noun,91765,7241
conviviality,noun,105854,7241
convivially,adverb,112485,69497
convocation,noun,26005,7242
convocation,noun,33417,7242
convocation,noun,33418,7242
convoke,verb,2497,9840
convolute,verb,86737,57309
convolute,verb,87700,57309
convolute,adjective,82954,57309
convoluted,adjective,8200,8294
convoluted,adjective,8205,8294
convolution,noun,20777,7243
convolution,noun,20778,7243
convolve,verb,86735,57310
convolvulus,noun,83111,33016
convoy,noun,23809,7244
convoy,verb,23079,7244
convulse,verb,1621,9841
convulse,verb,11447,9841
convulse,verb,28629,9841
convulsion,noun,22910,7245
convulsion,noun,29492,7245
convulsion,noun,42204,7245
convulsive,adjective,32822,8295
convulsive,adjective,32824,8295
convulsively,adverb,114350,11567
cony,noun,85633,33017
coo,verb,3987,9842
coo,verb,3994,9842
coo,verb,35702,9842
cooccurring,adjective,102801,61340
cook someone's goose,verb,7017,9844
cookbook,noun,38048,7247
cooker,noun,33837,7248
cooker,noun,33838,7248
cookery,noun,36577,7249
cookhouse,noun,85367,33018
cookhouse,noun,88772,33018
cookie,noun,12149,7251
cookie,noun,12150,7251
cookie,noun,12153,7251
cookout,noun,11311,7258
cookstove,noun,4876,7259
cookstove,noun,14259,7259
cooktop,noun,23125,7260
cookware,noun,41281,7261
cooky,noun,86932,33019
cooky,noun,110360,33019
cool your heels,verb,5980,9848
coolant,noun,15405,7266
cooler,noun,40979,7267
cooler,noun,40987,7267
cooler,noun,40988,7267
coolheaded,adjective,42114,8298
coolie,noun,19432,7268
coolly,adverb,112795,11568
coolness,noun,89400,7262
coolness,noun,95271,7262
coolness,noun,95661,7262
coolness,noun,104002,7262
coolwart,noun,104420,33020
cooly,noun,79905,33021
coondog,noun,114115,33022
coonhound,noun,82309,33023
coonskin,noun,7287,7272
coontie,noun,95320,33024
coop,noun,40983,7273
cooper,noun,35495,7276
cooperate,verb,3936,9850
cooperate,verb,38110,9850
cooperate,verb,41150,9850
cooperative,noun,21361,7279
cooperative,adjective,25197,7279
cooperative,adjective,25198,7279
cooperative,adjective,25199,7279
cooperativeness,noun,95962,7278
cooperator,noun,87667,33025
coordinate,noun,1959,7280
coordinate,noun,1962,7280
coordinate,verb,18384,7280
coordinate,verb,30518,7280
coordinate,verb,30519,7280
coordinate,verb,30520,7280
coordinate,verb,39904,7280
coordinate,adjective,80077,7280
coordinated,adjective,91743,8299
coordinated,adjective,96691,8299
coordinately,adverb,82930,69498
coordinating,adjective,83581,61341
coordination,noun,40438,7283
coordination,noun,40439,7283
coordination,noun,40443,7283
coordinative,adjective,83224,61342
coordinator,noun,21699,7284
coot,noun,16341,7285
coot,noun,16343,7285
cooter,noun,82246,33026
cootie,noun,24062,7286
cop,noun,18622,7289
cop,verb,42703,7289
cop,verb,42705,7289
cop,verb,42707,7289
cop an attitude,verb,13006,9854
cop hold of,verb,27498,9856
copacetic,adjective,104824,61343
copaiba,noun,114362,33027
copal,noun,114381,33028
copaline,noun,114383,33029
copalite,noun,114382,33030
copartner,noun,83646,33031
copartnership,noun,82504,33032
copasetic,adjective,104823,61344
cope,noun,41147,7296
cope,verb,36708,7296
copeck,noun,97896,33033
copepod,noun,83578,33034
copesetic,adjective,104822,61345
copesettic,adjective,104821,61346
copestone,noun,85253,33035
copestone,noun,94245,33035
copier,noun,22427,7297
copilot,noun,9262,7298
coping,noun,41042,7299
copious,adjective,19549,8300
copiously,adverb,114254,11569
copiousness,noun,80020,33036
copolymer,noun,82461,33037
copout,noun,83534,33038
copper,noun,24276,7302
copper,noun,35226,7302
copper,noun,35227,7302
copper,noun,35229,7302
copper,verb,79211,7302
copperhead,noun,8777,7303
copperplate,noun,85352,33039
copperplate,noun,85359,33039
copperplate,noun,98516,33039
coppersmith,noun,79784,33040
copperware,noun,85358,33041
coppery,adjective,94152,8301
coppice,noun,19077,7304
copra,noun,82146,33042
coprolalia,noun,110550,33043
coprolite,noun,80688,33044
coprolith,noun,111443,33045
coprophagia,noun,108741,33046
coprophagy,noun,108740,33047
copse,noun,41473,7306
copter,noun,32710,7308
copula,noun,33354,7309
copular,adjective,82950,61347
copulate,verb,11083,9860
copulation,noun,108723,7310
copulative,noun,78770,33048
copulative,adjective,78532,33048
copulatory,adjective,99990,61348
copybook,noun,78975,33049
copycat,noun,32639,7312
copycat,noun,32640,7312
copyedit,verb,109219,9863
copyhold,noun,106679,33050
copyholder,noun,81874,33051
copyist,noun,9935,7314
copyist,noun,9937,7314
copyreader,noun,86928,33052
copyright,noun,6835,7316
copyright,verb,28561,7316
copyright,adjective,13902,7316
copyright,adjective,13903,7316
copyrighted,adjective,89595,61349
copywriter,noun,15368,7317
coquet,verb,79396,57311
coquetry,noun,33728,7319
coquette,noun,40780,7320
coquettish,adjective,104487,8304
coquettishly,adverb,112491,11570
coquille,noun,85357,33053
coquille,noun,109599,33053
coracan,noun,90958,33054
coracle,noun,12347,7321
corakan,noun,90959,33055
coral,noun,17362,7322
coral,noun,17363,7322
coralbells,noun,103900,33056
coralberry,noun,90795,33057
coralroot,noun,97256,33058
coralwood,noun,96693,33059
coralwort,noun,97261,33060
corbel,noun,85354,33061
corbel,verb,84536,33061
corbelled,adjective,97522,61350
corbiestep,noun,85350,33062
corbina,noun,85857,33063
corchorus,noun,91020,33064
cord,noun,16615,7325
cord,noun,16616,7325
cord,noun,16623,7325
cord,noun,16627,7325
cord,noun,16628,7325
cord,adjective,23567,7325
cordage,noun,2786,7326
cordate,adjective,104669,61351
corded,adjective,78699,61352
cordgrass,noun,90251,33065
cordial,noun,6997,7328
cordial,noun,6998,7328
cordial,adjective,34576,7328
cordiality,noun,91460,7327
cordially,adverb,114206,11571
cordierite,noun,111304,33066
cordiform,adjective,104664,61353
cordite,noun,83256,33067
corditis,noun,111760,33068
cordless,adjective,18061,8305
cordoba,noun,98006,33069
cordon,noun,39073,7329
cordovan,noun,79221,33070
cords,noun,79846,33071
corduroy,noun,18838,7330
corduroy,noun,18839,7330
corduroys,noun,85351,33072
cordwood,noun,21359,7331
core,noun,25465,7332
core,noun,25467,7332
core,noun,25470,7332
core,noun,25471,7332
core,noun,25483,7332
core,verb,27453,7332
core,adjective,39649,7332
core,adjective,39655,7332
coreference,noun,97469,33073
coreferent,adjective,105170,61354
coreferential,adjective,100212,61355
coreid,noun,113111,33074
coreligionist,noun,86922,33075
coreopsis,noun,89413,33076
corer,noun,85362,7334
corespondent,noun,81084,33077
corgi,noun,81789,33078
coriaceous,adjective,102369,61356
coriander,noun,26855,7335
coriander,noun,26856,7335
coriander,noun,26859,7335
corinthian,adjective,99750,61357
corinthian,adjective,100217,61357
corium,noun,96589,33079
cork,noun,18974,7336
cork,noun,18975,7336
cork,verb,40902,7336
cork,verb,40904,7336
cork oak,noun,92115,33080
cork tree,noun,93452,33081
corkage,noun,80624,33082
corked,adjective,2714,8307
corker,noun,35659,7338
corking,adjective,11551,8308
corkscrew,noun,2118,7339
corkscrew,verb,84228,7339
corkwood,noun,96262,33083
corky,adjective,78685,61358
corm,noun,107121,33084
cormorant,noun,14912,7340
cormose,adjective,100210,61359
cormous,adjective,100214,61360
corn,noun,19357,7341
corn,noun,19359,7341
corn,noun,34367,7341
corn,noun,34370,7341
corn,noun,35409,7341
corn,noun,38750,7341
corn beef,noun,110292,33085
corn cob,noun,108023,33086
corn field,noun,82310,33087
cornball,adjective,10979,8309
cornbread,noun,79461,33088
corncob,noun,35523,7344
corncrake,noun,82082,33089
corncrib,noun,83193,33090
cornea,noun,20621,7346
corneal,adjective,100209,8310
corned,adjective,83825,61361
cornel,noun,83772,33091
cornelian,noun,78844,33092
corneous,adjective,89441,61362
cornerback,noun,82153,33093
cornerstone,noun,24265,7356
cornerstone,noun,24266,7356
cornet,noun,35587,7357
cornet,noun,35602,7357
cornetfish,noun,109482,33094
cornetist,noun,85356,33095
corneum,noun,83776,33096
cornfield,noun,361,7358
cornflakes,noun,1364,7359
cornflour,noun,79693,33097
cornflower,noun,37495,7361
cornhusk,noun,82678,33098
cornhusker,noun,86921,33099
cornhusking,noun,108836,33100
cornhusking,noun,110300,33100
cornice,noun,6388,7362
cornice,noun,6397,7362
cornmeal,noun,7912,7365
cornpone,noun,80650,8315
cornpone,adjective,28559,8315
cornrows,noun,30900,7367
cornsilk,noun,90460,33101
cornsmut,noun,106875,33102
cornstalk,noun,17974,7368
cornstarch,noun,40051,7369
cornu,noun,82067,33103
cornucopia,noun,19777,7371
cornucopia,noun,19831,7371
corny,adjective,28425,8316
corolla,noun,78593,33104
corollary,noun,34991,7372
corona,noun,13027,7373
coronach,noun,105731,33105
coronal,noun,83575,33106
coronary,noun,17890,7374
coronary,adjective,19207,7374
coronation,noun,41620,7375
coroner,noun,30022,7376
coronet,noun,37996,7377
coroneted,adjective,107556,61363
coronilla,noun,93415,33107
coronion,noun,96538,33108
corozo,noun,93143,33109
corp,noun,83307,27875
corporal,noun,16158,7378
corporality,noun,90945,33110
corporate,adjective,2860,8317
corporate,adjective,2877,8317
corporate,adjective,13746,8317
corporate,adjective,15148,8317
corporatism,noun,96369,33111
corporeal,adjective,2420,8318
corporeality,noun,90946,33112
corposant,noun,94947,33113
corps,noun,13702,7381
corps,noun,34493,7381
corps,noun,37371,7381
corpse,noun,9886,7382
corpulence,noun,95277,7383
corpulency,noun,81321,33114
corpulent,adjective,7943,8319
corpus,noun,11323,7384
corpus,noun,11326,7384
corpuscle,noun,5051,7385
corpuscle,noun,6457,7385
corpuscular,adjective,83821,61364
corral,noun,34514,7386
corral,verb,974,7386
corrasion,noun,99876,33115
correctable,adjective,94667,8321
correction,noun,35177,7388
correction,noun,35178,7388
correction,noun,35195,7388
correctional,adjective,105639,8322
corrections,noun,108192,33116
corrections,noun,108964,33116
correctitude,noun,95701,33117
corrective,noun,35274,7390
corrective,adjective,17542,7390
correctness,noun,90444,7387
correctness,noun,95706,7387
correlate,noun,39443,7391
correlate,verb,7798,7391
correlate,verb,7799,7391
correlated,adjective,81182,61365
correlation,noun,27027,7392
correlational,adjective,82631,61366
correlative,adjective,32029,8323
correlativity,noun,103105,33118
correspondence,noun,10636,7393
correspondence,noun,10638,7393
correspondence,noun,10639,7393
correspondence,noun,10643,7393
correspondent,noun,27500,7395
correspondent,noun,27502,7395
correspondent,adjective,80996,7395
corrida,noun,78648,33119
corridor,noun,12085,7396
corridor,noun,24427,7396
corridor,noun,37603,7396
corrie,noun,111405,33120
corrigenda,noun,99455,33121
corrigendum,noun,106901,33122
corrigible,adjective,82226,61367
corroborant,adjective,90348,61368
corroborate,verb,8030,9867
corroboration,noun,98216,7397
corroborative,adjective,102907,8325
corroboratory,adjective,102905,61369
corrode,verb,24021,9868
corrode,verb,24022,9868
corroded,adjective,83697,61370
corroding,noun,81051,33123
corrosion,noun,99656,7398
corrosion,noun,110834,7398
corrosive,noun,82884,8326
corrosive,adjective,6283,8326
corrosive,adjective,6285,8326
corrosive,adjective,6853,8326
corrugate,verb,86320,57312
corrugated,adjective,7380,8327
corrugation,noun,102909,33124
corrugation,noun,107423,33124
corrupt,verb,17349,8329
corrupt,verb,17350,8329
corrupt,verb,17353,8329
corrupt,adjective,2412,8329
corrupt,adjective,12081,8329
corrupt,adjective,40765,8329
corrupt,adjective,40769,8329
corrupted,adjective,94779,61371
corrupted,adjective,106673,61371
corruptibility,noun,90287,7399
corruptible,adjective,94781,8328
corrupting,adjective,89992,61372
corrupting,adjective,104867,61372
corrupting,adjective,107620,61372
corruption,noun,13466,7401
corruption,noun,13469,7401
corruption,noun,13472,7401
corruptive,adjective,89521,61373
corruptly,adverb,111705,11572
corruptness,noun,95653,7400
corruptness,noun,112267,7400
corsage,noun,40783,7402
corsair,noun,3862,7403
corselet,noun,80909,33125
corset,noun,18895,7404
corslet,noun,84188,33126
cortege,noun,18562,7405
cortex,noun,1612,7406
cortical,adjective,98951,8330
cortically,adverb,113833,69499
corticifugal,adjective,93601,61374
corticipetal,adjective,93588,61375
corticoafferent,adjective,93591,61376
corticoefferent,adjective,93603,61377
corticofugal,adjective,93599,61378
corticoid,noun,113662,33127
corticosteroid,noun,113664,33128
corticosterone,noun,113500,33129
corticotrophin,noun,93647,33130
corticotropin,noun,93644,33131
cortisol,noun,78464,33132
cortisone,noun,40458,7407
corundom,noun,111303,33133
corundum,noun,111306,33134
coruscant,adjective,93832,61379
coruscate,verb,95537,57313
coruscate,verb,110357,57313
corvee,noun,78847,33135
corvette,noun,79710,33136
corvine,adjective,99748,61380
corydalis,noun,89643,33137
corymb,noun,107150,33138
corymbose,adjective,100218,61381
corynebacterium,noun,109750,33139
coryphantha,noun,97357,33140
corythosaur,noun,111926,33141
corythosaurus,noun,111927,33142
coryza,noun,80779,33143
coscoroba,noun,110991,33144
cosec,noun,97561,33145
cosecant,noun,97558,33146
coseismal,adjective,103724,61382
coseismic,adjective,103722,61383
cosh,noun,32942,7408
cosh,verb,25600,7408
cosher,adjective,94014,61384
cosign,verb,42749,9869
cosignatory,noun,16955,7410
cosigner,noun,18326,7411
cosily,adverb,81259,11580
cosine,noun,19701,7412
cosiness,noun,80446,7623
cosmea,noun,89426,33147
cosmetic,noun,19405,7414
cosmetic,adjective,15787,7414
cosmetic,adjective,15794,7414
cosmetic,adjective,15795,7414
cosmetically,adverb,80829,69500
cosmetician,noun,86607,33148
cosmetician,noun,86915,33148
cosmetologist,noun,8281,7415
cosmetology,noun,11291,7416
cosmic,adjective,24327,8331
cosmic,adjective,24329,8331
cosmic,adjective,24333,8331
cosmid,noun,109985,33149
cosmogenic,adjective,100227,61385
cosmogeny,noun,100252,33150
cosmogonic,adjective,100230,61386
cosmogonical,adjective,83454,61387
cosmogony,noun,79015,33151
cosmographer,noun,81319,33152
cosmographist,noun,86503,33153
cosmography,noun,85336,33154
cosmography,noun,100088,33154
cosmolatry,noun,108449,33155
cosmologic,adjective,100233,61388
cosmological,adjective,100228,8332
cosmological,adjective,100231,8332
cosmologist,noun,86501,7419
cosmology,noun,5566,7418
cosmonaut,noun,21129,7420
cosmopolitan,noun,28811,7421
cosmopolitan,adjective,34312,7421
cosmopolitan,adjective,34343,7421
cosmopolite,noun,83297,33156
cosmos,noun,4747,7422
cosmos,noun,4748,7422
cosmotron,noun,85337,33157
cosponsor,verb,81190,57314
coss,noun,81263,33158
cosset,verb,27316,9870
costa,noun,94791,33159
costa,noun,96781,33159
costal,adjective,84050,61389
costalgia,noun,111874,33160
costar,noun,22417,7428
costate,adjective,104095,61390
costate,adjective,104932,61390
costermonger,noun,14827,7429
costia,noun,110015,33161
costiasis,noun,111527,33162
costive,adjective,82056,61391
costless,adjective,106947,61392
costliness,noun,97440,7431
costly,adjective,37112,8339
costly,adjective,37115,8339
costmary,noun,90087,33163
costmary,noun,109679,33163
costochondritis,noun,111759,33164
costume,noun,13897,7434
costume,noun,13898,7434
costume,noun,13899,7434
costume,adjective,2867,7434
costumed,adjective,94606,8340
costumer,noun,39373,7437
costumier,noun,41902,7438
costusroot,noun,90125,33165
cot,noun,5825,7439
cot,noun,5826,7439
cotan,noun,97549,33166
cotangent,noun,81647,33167
cote,noun,79549,33168
cotenant,noun,86908,33169
coterie,noun,24968,7441
cothromboplastin,noun,113086,33170
cotilion,noun,103468,33171
cotilion,noun,105456,33171
cotillion,noun,15311,7442
cotinga,noun,109208,33172
cotoneaster,noun,81630,33173
cottage,noun,8187,7443
cottager,noun,36569,7447
cottar,noun,85346,33174
cottar,noun,86913,33174
cotter,noun,85348,33175
cotter,noun,86910,33175
cotter,noun,86912,33175
cottier,noun,80993,33176
cotton,noun,21972,7448
cotton,noun,25279,7448
cotton,noun,25282,7448
cotton,noun,25284,7448
cotton,noun,25286,7448
cotton,noun,42663,7448
cotton wool ball,noun,20172,7459
cottonmouth,noun,21876,7453
cottonmouth moccasin,noun,30019,7454
cottonseed,noun,78959,33177
cottontail,noun,36546,7456
cottonweed,noun,89765,33178
cottonweed,noun,96874,33178
cottonwick,noun,85844,33179
cottonwood,noun,24585,7457
cottony,adjective,21507,8343
cotyledon,noun,79335,33180
cotyloid,adjective,94294,61393
cotyloidal,adjective,94298,61394
coucal,noun,111283,33181
couch,noun,29814,7460
couch,noun,29816,7460
couch,verb,2849,7460
couchette,noun,85341,33182
cougar,noun,38731,7462
coulis,noun,8291,7466
coulisse,noun,85342,33183
coulisse,noun,85343,33183
coulomb,noun,98412,33184
coulter,noun,85406,33185
coumarone,noun,114367,33186
council,noun,36223,7467
council,noun,36224,7467
council,adjective,17886,7467
council,adjective,17887,7467
council chamber,noun,80290,33187
councillor,noun,20941,7468
councillorship,noun,106408,33188
councilman,noun,10424,7469
councilorship,noun,106409,33189
councilwoman,noun,27452,7470
counsel,noun,32982,7471
counsel,noun,32983,7471
counsel,verb,9768,7471
counsel,verb,10172,7471
counsel,verb,16213,7471
counseling,noun,22090,7472
counsellorship,noun,106411,33190
counselor,noun,24867,7473
counselor,noun,24868,7473
counselor,noun,24870,7473
counselorship,noun,106410,33191
count toward/towards,verb,12371,9886
countable,adjective,93717,61395
countdown,noun,19064,7478
countdown,noun,19066,7478
countenance,noun,19840,7479
countenance,verb,35230,7479
counteract,verb,9763,9889
counteraction,noun,79839,33192
counteractive,adjective,81172,61396
counterargument,noun,78623,33193
counterattack,noun,42669,7483
counterbalance,verb,22157,9890
counterbalanced,adjective,92740,61397
counterblast,noun,97777,33194
counterblow,noun,108173,33195
counterbombardment,noun,108317,33196
counterbore,noun,85344,33197
countercharge,noun,108292,33198
countercheck,noun,102328,33199
countercheck,noun,102775,33199
counterclaim,noun,82316,33200
counterclaim,verb,81156,33200
counterclockwise,adverb,3376,11573
countercoup,noun,108247,33201
counterculture,noun,33109,7484
counterculture,noun,37840,7484
countercurrent,noun,105390,33202
countercurrent,noun,108178,33202
counterdemonstration,noun,83810,33203
counterdemonstrator,noun,86895,33204
counterespionage,noun,42193,7485
counterexample,noun,83114,33205
counterfactual,adjective,82364,61398
counterfactuality,noun,90998,33206
counterfeit,noun,41650,7487
counterfeit,verb,22323,7487
counterfeit,adjective,24225,7487
counterfeiter,noun,88425,7486
counterfire,noun,81163,33207
counterfoil,noun,5192,7488
counterglow,noun,94950,33208
counterinsurgency,noun,17317,7489
counterinsurgent,adjective,99743,61399
counterintelligence,noun,26825,7490
counterintuitive,adjective,32242,8344
counterintuitively,adverb,78803,69501
counterirritant,noun,87722,33209
counterman,noun,82757,33210
countermand,noun,81613,9891
countermand,verb,41222,9891
countermarch,noun,84181,33211
countermarch,verb,109583,33211
countermeasure,noun,37035,7491
countermine,verb,85313,57315
countermine,verb,88965,57315
countermove,noun,79620,33212
counteroffensive,noun,30924,7492
counteroffer,noun,34118,7493
counterpane,noun,80101,33213
counterpart,noun,35017,7494
counterperson,noun,86897,33214
counterplan,noun,102915,33215
counterplay,noun,107629,33216
counterplea,noun,97732,33217
counterplot,noun,82994,33218
counterplot,verb,82906,33218
counterpoint,noun,35681,7495
counterpoint,noun,38493,7495
counterpoint,noun,38495,7495
counterpoint,verb,15376,7495
counterpoise,noun,79832,33219
counterpoise,verb,80053,33219
counterpoised,adjective,92739,61400
counterpoison,noun,84616,33220
counterpose,verb,80754,57316
counterproductive,adjective,23803,8345
counterproposal,noun,83479,33221
counterpunch,noun,83316,33222
counterreformation,noun,111916,33223
counterrevolution,noun,42657,7496
counterrevolutionary,noun,86898,7497
counterrevolutionary,adjective,99742,7497
counterrevolutionary,adjective,105388,7497
